bacterium_id,time_s,x_um,y_um,heading_rad,speed_um_s,motor_state,is_tumble,tumble_angle_rad,attractant_conc_uM,repellent_conc_uM,net_signal,signal_delta,tumble_probability,energy_level,dist_to_attractant_center_um,dist_to_repellent_center_um
176,0.5,84.161,18.619,4.7589,0.0,CW,1,2.3479,302.5736,9.6827,297.7322,32.6929,0.0849,98.3,46.387,61.522
176,0.6,84.388,16.419,4.7589,17.666,CCW,0,0.0,277.0742,7.7592,273.1947,0.0,0.1,98.1,48.065,63.732
176,0.7,84.185,14.769,4.7589,19.821,CCW,0,0.0,262.1608,6.5552,258.8832,-24.5376,0.1,97.9,49.09,65.365
176,0.8,84.331,13.073,4.7589,18.914,CCW,0,0.0,243.5703,5.4733,240.8337,-14.3115,0.1,97.7,50.421,67.067
176,0.9,84.444,10.672,4.7589,16.388,CCW,0,0.0,219.0725,4.21,216.9674,-18.0495,0.1,97.5,52.278,69.47
176,1.0,84.52,8.81,4.7589,17.199,CCW,0,0.0,200.974,3.4129,199.2676,-23.8662,0.1,97.3,53.742,71.333
176,1.1,85.055,7.037,4.7589,20.68,CCW,0,0.0,181.2058,2.7705,179.8205,-17.6999,0.1,97.1,55.449,73.138
176,1.2,85.232,5.531,4.7589,21.309,CCW,0,0.0,167.2584,2.3162,166.1003,-19.4471,0.1,96.9,56.734,74.652
176,1.3,85.365,3.204,4.7589,22.581,CCW,0,0.0,147.8701,1.7458,146.9972,-13.7202,0.1,96.7,58.656,76.983
176,1.4,84.881,0.46,4.7589,20.094,CCW,0,0.0,130.105,1.2435,129.4833,-19.1031,0.1,96.5,60.588,79.69
176,1.5,85.057,0.0,4.7589,18.884,CCW,0,0.0,125.9775,1.171,125.392,-17.5139,0.1,96.3,61.065,80.16
176,1.6,85.833,0.0,4.7589,22.85,CCW,0,0.0,122.1856,1.1631,121.6041,-4.0913,0.1,96.1,61.514,80.212
176,1.7,86.053,0.0,4.7589,21.259,CCW,0,0.0,121.1161,1.1607,120.5358,-3.7879,0.1,95.9,61.643,80.229
176,1.8,86.715,0.0,4.7589,17.024,CCW,0,0.0,117.9188,1.1529,117.3424,-1.0683,0.1,95.7,62.032,80.281
176,1.9,86.803,0.0,4.7589,19.588,CCW,0,0.0,117.495,1.1518,116.9191,-3.1934,0.1,95.5,62.084,80.289
176,2.0,86.803,0.0,6.1498,0.0,CW,1,1.4281,117.495,1.1518,116.9191,-0.4233,0.1,94.8,62.084,80.289
176,2.1,88.371,0.0,6.1498,19.344,CCW,0,0.0,110.045,1.13,109.4799,0.0,0.1,94.6,63.027,80.437
176,2.2,90.907,0.0,6.1498,24.674,CCW,0,0.0,98.4146,1.0867,97.8713,-7.4391,0.1,94.4,64.602,80.74
176,2.3,93.163,0.0,6.1498,18.919,CCW,0,0.0,88.5761,1.0405,88.0559,-11.6086,0.1,94.2,66.053,81.076
176,2.4,94.966,0.0,6.1498,21.076,CCW,0,0.0,81.0903,0.9991,80.5908,-9.8154,0.1,94.0,67.245,81.388
176,2.5,97.163,0.0,6.1498,20.422,CCW,0,0.0,72.4673,0.9443,71.9952,-7.4651,0.1,93.8,68.734,81.82
176,2.6,99.453,0.0,6.1498,21.554,CCW,0,0.0,64.0845,0.883,63.643,-8.5956,0.1,93.6,70.325,82.331
176,2.7,100.0,0.0,6.1498,18.364,CCW,0,0.0,62.1765,0.8679,61.7426,-8.3522,0.1,93.4,70.711,82.462
176,2.8,100.0,0.0,0.5007,0.0,CW,1,0.5189,62.1765,0.8679,61.7426,-1.9004,0.1,92.7,70.711,82.462
176,2.9,100.0,0.652,0.5007,19.921,CCW,0,0.0,64.4534,0.9431,63.9819,0.0,0.1,92.5,70.251,81.83
176,3.0,100.0,1.598,0.5007,20.646,CCW,0,0.0,67.8525,1.0627,67.3212,2.2393,0.0989,92.3,69.59,80.913
176,3.1,100.0,2.842,0.5007,20.425,CCW,0,0.0,72.4851,1.2407,71.8648,3.3393,0.0983,92.1,68.73,79.708
176,3.2,100.0,3.502,0.5007,15.548,CCW,0,0.0,75.0189,1.3456,74.3461,4.5436,0.0978,91.9,68.279,79.069
176,3.3,100.0,3.502,2.548,0.0,CW,1,2.0812,75.0189,1.3456,74.3461,2.4813,0.0988,91.2,68.279,79.069
176,3.4,98.307,5.033,2.548,20.305,CCW,0,0.0,88.9425,1.7061,88.0895,0.0,0.1,91.0,65.997,77.17
176,3.5,96.494,5.804,2.548,18.08,CCW,0,0.0,101.6625,1.9672,100.6788,13.7434,0.0934,90.8,64.148,76.007
176,3.6,94.433,6.774,2.548,21.488,CCW,0,0.0,118.2592,2.321,117.0987,12.5894,0.0939,90.6,61.99,74.635
176,3.7,94.433,6.774,5.2589,0.0,CW,1,2.9972,118.2592,2.321,117.0987,16.4199,0.0921,89.9,61.99,74.635
176,3.8,95.846,5.307,5.2589,20.66,CCW,0,0.0,102.5534,1.8856,101.6106,0.0,0.1,89.7,64.026,76.355
176,3.9,97.141,3.038,5.2589,19.665,CCW,0,0.0,85.4496,1.3837,84.7577,-15.4881,0.1,89.5,66.541,78.847
176,4.0,98.183,2.064,5.2589,19.998,CCW,0,0.0,76.8123,1.1907,76.217,-16.8529,0.1,89.3,67.967,80.029
176,4.1,99.888,0.384,5.2589,23.175,CCW,0,0.0,63.9087,0.9148,63.4513,-8.5407,0.1,89.1,70.36,82.063
176,4.2,100.0,0.0,5.2589,20.458,CCW,0,0.0,62.1765,0.8679,61.7426,-12.7657,0.1,88.9,70.711,82.462
176,4.3,100.0,0.0,5.2589,22.085,CCW,0,0.0,62.1765,0.8679,61.7426,-1.7087,0.1,88.7,70.711,82.462
176,4.4,100.0,0.0,5.2589,20.461,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,88.5,70.711,82.462
176,4.5,100.0,0.0,5.2589,15.853,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,88.3,70.711,82.462
176,4.6,100.0,0.0,5.2589,20.28,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,88.1,70.711,82.462
176,4.7,100.0,0.0,5.2589,19.949,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,87.9,70.711,82.462
176,4.8,100.0,0.0,5.2589,17.217,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,87.7,70.711,82.462
176,4.9,100.0,0.0,5.2589,18.606,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,87.5,70.711,82.462
176,5.0,100.0,0.0,5.2589,20.912,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,87.3,70.711,82.462
176,5.1,100.0,0.0,5.2589,17.249,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,87.1,70.711,82.462
176,5.2,100.0,0.0,5.2589,18.675,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,86.9,70.711,82.462
176,5.3,100.0,0.0,5.2589,20.55,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,86.7,70.711,82.462
176,5.4,100.0,0.0,5.2589,21.695,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,86.5,70.711,82.462
176,5.5,100.0,0.0,5.2589,19.812,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,86.3,70.711,82.462
176,5.6,100.0,0.0,5.2589,19.924,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,86.1,70.711,82.462
176,5.7,100.0,0.0,5.2589,21.007,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,85.9,70.711,82.462
176,5.8,100.0,0.0,5.2589,17.818,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,85.7,70.711,82.462
176,5.9,100.0,0.0,5.2589,22.271,CCW,0,0.0,62.1765,0.8679,61.7426,0.0,0.1,85.5,70.711,82.462
177,0.0,42.713,41.058,2.0905,19.475,CCW,0,0.0,928.7473,19.5485,918.9731,0.0,0.1,99.8,11.535,53.914
177,0.1,41.49,42.837,2.0905,19.952,CCW,0,0.0,933.5683,20.2269,923.4549,10.3869,0.0949,99.6,11.124,53.518
177,0.2,40.919,44.536,2.0905,20.146,CCW,0,0.0,939.5108,21.5489,928.7364,4.4818,0.0978,99.4,10.598,52.773
177,0.3,39.957,46.387,2.0905,20.989,CCW,0,0.0,938.6708,22.4585,927.4416,5.2815,0.0974,99.2,10.673,52.281
177,0.4,39.189,48.325,2.0905,20.574,CCW,0,0.0,935.6657,23.6461,923.8426,-1.2948,0.1,99.0,10.941,51.661
177,0.5,37.843,50.296,2.0905,21.315,CCW,0,0.0,921.1293,23.8239,909.2174,-3.5989,0.1,98.8,12.161,51.571
177,0.6,36.86,52.294,2.0905,17.658,CCW,0,0.0,905.8836,24.4196,893.6738,-14.6253,0.1,98.6,13.339,51.271
177,0.7,36.449,54.081,2.0905,19.657,CCW,0,0.0,894.6897,25.6237,881.8779,-15.5435,0.1,98.4,14.153,50.68
177,0.8,35.808,54.858,2.0905,14.653,CCW,0,0.0,882.491,25.2867,869.8476,-11.796,0.1,98.2,15.0,50.843
177,0.9,35.084,56.139,2.0905,18.549,CCW,0,0.0,865.4248,25.2518,852.7988,-12.0302,0.1,98.0,16.13,50.86
177,1.0,35.084,56.139,3.1358,0.0,CW,1,1.1306,865.4248,25.2518,852.7988,-17.0488,0.1,97.3,16.13,50.86
177,1.1,33.157,56.021,3.1358,22.249,CCW,0,0.0,837.156,21.8212,826.2454,0.0,0.1,97.1,17.887,52.624
177,1.2,31.103,56.089,3.1358,24.448,CCW,0,0.0,803.337,18.6946,793.9897,-26.5535,0.1,96.9,19.854,54.43
177,1.3,29.023,55.962,3.1358,19.267,CCW,0,0.0,767.8185,15.7548,759.9411,-32.2557,0.1,96.7,21.807,56.36
177,1.4,27.344,56.406,3.1358,15.039,CCW,0,0.0,734.9424,13.9411,727.9719,-34.0486,0.1,96.5,23.544,57.7
177,1.5,25.824,56.004,3.1358,16.743,CCW,0,0.0,708.4052,12.0572,702.3766,-31.9692,0.1,96.3,24.91,59.252
177,1.6,23.271,55.978,3.1358,20.196,CCW,0,0.0,659.1765,9.6034,654.3748,-25.5953,0.1,96.1,27.389,61.606
177,1.7,20.926,56.201,3.1358,19.922,CCW,0,0.0,612.0214,7.7942,608.1243,-48.0017,0.1,95.9,29.728,63.688
177,1.8,18.968,56.03,3.1358,20.12,CCW,0,0.0,573.9624,6.4156,570.7546,-46.2505,0.1,95.7,31.612,65.57
177,1.9,16.177,55.912,3.1358,23.412,CCW,0,0.0,519.4546,4.8327,517.0383,-37.3697,0.1,95.5,34.336,68.218
177,2.0,13.693,56.147,3.1358,20.685,CCW,0,0.0,470.7976,3.7654,468.9149,-53.7163,0.1,95.3,36.824,70.467
177,2.1,11.984,56.451,3.1358,17.538,CCW,0,0.0,437.7822,3.1699,436.1972,-48.1233,0.1,95.1,38.56,71.978
177,2.2,9.83,56.767,3.1358,21.976,CCW,0,0.0,397.7555,2.5279,396.4915,-32.7177,0.1,94.9,40.736,73.917
177,2.3,7.282,56.516,3.1358,21.52,CCW,0,0.0,354.3741,1.8715,353.4384,-39.7057,0.1,94.7,43.213,76.417
177,2.4,5.488,56.879,3.1358,19.486,CCW,0,0.0,323.9938,1.5358,323.2259,-43.0531,0.1,94.5,45.041,78.017
177,2.5,5.488,56.879,5.1218,0.0,CW,1,2.2657,323.9938,1.5358,323.2259,-30.2125,0.1,93.8,45.041,78.017
177,2.6,6.462,55.214,5.1218,17.856,CCW,0,0.0,343.6344,1.617,342.8259,0.0,0.1,93.6,43.849,77.602
177,2.7,7.365,53.193,5.1218,19.732,CCW,0,0.0,362.2105,1.6532,361.3839,19.6,0.0907,93.4,42.755,77.424
177,2.8,8.747,51.299,5.1218,22.066,CCW,0,0.0,388.1448,1.782,387.2538,18.558,0.0911,93.2,41.273,76.816
177,2.9,9.492,49.507,5.1218,19.322,CCW,0,0.0,401.8227,1.7814,400.932,25.8699,0.0879,93.0,40.511,76.819
177,3.0,10.252,47.557,5.1218,20.402,CCW,0,0.0,414.3503,1.7585,413.4711,13.6782,0.0934,92.8,39.823,76.924
177,3.1,10.931,45.462,5.1218,22.342,CCW,0,0.0,423.3954,1.6948,422.548,12.539,0.0939,92.6,39.332,77.223
177,3.2,11.618,43.922,5.1218,18.429,CCW,0,0.0,432.1617,1.6756,431.3239,9.077,0.0956,92.4,38.86,77.316
177,3.3,12.311,42.236,5.1218,19.246,CCW,0,0.0,439.2762,1.6356,438.4584,8.7759,0.0957,92.2,38.48,77.511
177,3.4,13.072,40.773,5.1218,21.119,CCW,0,0.0,447.1259,1.6222,446.3148,7.1345,0.0965,92.0,38.064,77.577
177,3.5,14.287,38.833,5.1218,21.41,CCW,0,0.0,459.3958,1.6291,458.5813,7.8564,0.0961,91.8,37.418,77.543
177,3.6,15.153,37.308,5.1218,18.275,CCW,0,0.0,465.742,1.6098,464.9371,12.2665,0.0941,91.6,37.087,77.639
177,3.7,15.805,35.523,5.1218,16.911,CCW,0,0.0,464.8428,1.5203,464.0827,6.3558,0.0969,91.4,37.134,78.098
177,3.8,16.146,33.447,5.1218,20.948,CCW,0,0.0,454.3146,1.3534,453.6379,-0.8544,0.1,91.2,37.685,79.023
177,3.9,16.146,33.447,1.3294,0.0,CW,1,2.4114,454.3146,1.3534,453.6379,-10.4448,0.1,90.5,37.685,79.023
177,4.0,16.902,35.619,1.3294,19.917,CCW,0,0.0,485.0513,1.7117,484.1955,0.0,0.1,90.3,36.087,77.143
177,4.1,17.874,37.192,1.3294,18.222,CCW,0,0.0,514.5167,2.1055,513.464,30.5576,0.0858,90.1,34.585,75.447
177,4.2,18.167,39.244,1.3294,21.198,CCW,0,0.0,534.0719,2.4865,532.8287,29.2685,0.0864,89.9,33.601,74.056
177,4.3,18.459,40.543,1.3294,21.575,CCW,0,0.0,547.5158,2.7816,546.125,19.3647,0.0908,89.7,32.928,73.104
177,4.4,19.031,42.821,1.3294,20.644,CCW,0,0.0,570.3786,3.3829,568.6871,13.2963,0.0936,89.5,31.79,71.411
177,4.5,19.751,44.82,1.3294,20.521,CCW,0,0.0,592.5946,4.0725,590.5584,22.5622,0.0893,89.3,30.689,69.768
177,4.6,20.168,46.483,1.3294,17.426,CCW,0,0.0,605.7532,4.6448,603.4308,21.8712,0.0896,89.1,30.038,68.58
177,4.7,20.924,48.147,1.3294,19.856,CCW,0,0.0,624.015,5.4447,621.2926,12.8725,0.0938,88.9,29.135,67.116
177,4.8,21.549,50.124,1.3294,18.27,CCW,0,0.0,637.8188,6.3665,634.6355,17.8618,0.0915,88.7,28.451,65.644
177,4.9,21.901,51.859,1.3294,18.809,CCW,0,0.0,643.6692,7.1305,640.104,13.3429,0.0935,88.5,28.161,64.556
177,5.0,22.458,53.387,1.3294,19.408,CCW,0,0.0,651.9505,8.0274,647.9368,5.4684,0.0973,88.3,27.749,63.398
177,5.1,22.901,55.129,1.3294,19.61,CCW,0,0.0,655.3554,8.9825,650.8642,7.8328,0.0962,88.1,27.58,62.28
177,5.2,23.458,56.898,1.3294,19.788,CCW,0,0.0,658.4949,10.1126,653.4386,2.9274,0.0985,87.9,27.423,61.079
177,5.3,23.942,58.45,1.3294,20.736,CCW,0,0.0,659.0756,11.1648,653.4932,2.5744,0.0987,87.7,27.394,60.058
177,5.4,24.455,60.577,1.3294,17.535,CCW,0,0.0,653.9729,12.5321,647.7069,0.0546,0.1,87.5,27.649,58.843
177,5.5,24.455,60.577,3.348,0.0,CW,1,2.0582,653.9729,12.5321,647.7069,-5.7863,0.1,86.8,27.649,58.843
177,5.6,24.455,60.577,5.3032,0.0,CW,1,1.6788,653.9729,12.5321,647.7069,0.0,0.1,86.1,27.649,58.843
177,5.7,26.032,58.98,5.3032,19.588,CCW,0,0.0,694.9281,13.6651,688.0955,0.0,0.1,85.9,25.595,57.917
177,5.8,27.127,57.741,5.3032,19.57,CCW,0,0.0,723.2845,14.3747,716.0972,40.3886,0.0817,85.7,24.148,57.368
177,5.9,28.407,56.301,5.3032,15.743,CCW,0,0.0,754.9626,15.1738,747.3757,28.0017,0.0869,85.5,22.493,56.775
178,0.0,50.248,64.267,1.16,19.413,CCW,0,0.0,893.048,80.8157,852.6401,0.0,0.1,99.8,14.269,33.655
178,0.1,51.242,65.808,1.16,19.406,CCW,0,0.0,869.6349,87.8436,825.7131,-29.2505,0.1,99.6,15.856,32.069
178,0.2,52.258,67.816,1.16,22.406,CCW,0,0.0,835.964,95.9535,787.9872,-26.9271,0.1,99.4,17.958,30.3
178,0.3,52.258,67.816,2.6823,0.0,CW,1,1.8074,835.964,95.9535,787.9872,-37.7259,0.1,98.7,17.958,30.3
178,0.4,50.384,68.666,2.6823,21.488,CCW,0,0.0,823.9545,89.4644,779.2223,0.0,0.1,98.5,18.67,31.711
178,0.5,48.488,69.756,2.6823,20.188,CCW,0,0.0,804.0381,83.0934,762.4914,-8.765,0.1,98.3,19.814,33.135
178,0.6,46.191,70.884,2.6823,20.073,CCW,0,0.0,778.522,74.9932,741.0254,-16.7308,0.1,98.1,21.228,35.016
178,0.7,45.029,71.481,2.6823,18.144,CCW,0,0.0,763.3171,70.9445,727.8448,-21.466,0.1,97.9,22.049,35.993
178,0.8,45.029,71.481,5.0215,0.0,CW,1,2.2611,763.3171,70.9445,727.8448,-13.1806,0.1,97.2,22.049,35.993
178,0.9,45.029,71.481,1.6063,0.0,CW,1,2.7971,763.3171,70.9445,727.8448,0.0,0.1,96.5,22.049,35.993
178,1.0,44.925,73.07,1.6063,15.955,CCW,0,0.0,733.4447,71.9284,697.4805,0.0,0.1,96.3,23.622,35.753
178,1.1,45.418,74.658,1.6063,19.778,CCW,0,0.0,705.0657,75.0956,667.5178,-30.3643,0.1,96.1,25.081,34.992
178,1.2,44.819,77.083,1.6063,19.966,CCW,0,0.0,655.4613,73.8012,618.5607,-29.9627,0.1,95.9,27.574,35.301
178,1.3,44.139,79.934,1.6063,23.927,CCW,0,0.0,596.3688,71.4874,560.6251,-48.9571,0.1,95.7,30.503,35.861
178,1.4,44.241,81.853,1.6063,19.891,CCW,0,0.0,558.7326,71.7099,522.8776,-57.9356,0.1,95.5,32.369,35.807
178,1.5,44.494,84.077,1.6063,19.81,CCW,0,0.0,515.8396,71.9868,479.8462,-37.7475,0.1,95.3,34.519,35.739
178,1.6,44.523,85.397,1.6063,17.775,CCW,0,0.0,490.2858,71.3868,454.5925,-43.0315,0.1,95.1,35.819,35.885
178,1.7,44.939,87.544,1.6063,17.612,CCW,0,0.0,450.539,71.4757,414.8012,-25.2537,0.1,94.9,37.883,35.864
178,1.8,44.826,89.665,1.6063,20.133,CCW,0,0.0,411.0907,68.9808,376.6003,-39.7913,0.1,94.7,40.001,36.478
178,1.9,44.632,91.85,1.6063,18.092,CCW,0,0.0,371.9463,65.7118,339.0904,-38.2009,0.1,94.5,42.193,37.3
178,2.0,44.632,91.85,3.5488,0.0,CW,1,1.7343,371.9463,65.7118,339.0904,-37.5099,0.1,93.8,42.193,37.3
178,2.1,42.572,90.952,3.5488,22.666,CCW,0,0.0,381.9936,59.2436,352.3718,0.0,0.1,93.6,41.62,38.998
178,2.2,40.908,90.851,3.5488,22.117,CCW,0,0.0,377.927,53.602,351.126,13.2814,0.0936,93.4,41.851,40.57
178,2.3,38.518,90.667,3.5488,21.095,CCW,0,0.0,370.8358,46.0958,347.7879,-1.2458,0.1,93.2,42.256,42.831
178,2.4,36.414,89.993,3.5488,19.596,CCW,0,0.0,371.1546,40.3908,350.9592,-3.3381,0.1,93.0,42.238,44.717
178,2.5,34.305,89.236,3.5488,21.779,CCW,0,0.0,370.7929,35.1501,353.2178,3.1713,0.0984,92.8,42.259,46.619
178,2.6,32.073,87.933,3.5488,22.26,CCW,0,0.0,376.0841,30.2771,360.9456,2.2586,0.0989,92.6,41.956,48.579
178,2.7,30.102,87.084,3.5488,21.487,CCW,0,0.0,373.8218,26.2142,360.7147,7.7278,0.0962,92.4,42.085,50.399
178,2.8,28.649,86.552,3.5488,19.737,CCW,0,0.0,369.5341,23.4395,357.8144,-0.2309,0.1,92.2,42.331,51.767
178,2.9,27.645,86.084,3.5488,16.503,CCW,0,0.0,367.5151,21.6684,356.6809,-2.9003,0.1,92.0,42.447,52.707
178,3.0,25.711,85.375,3.5488,19.505,CCW,0,0.0,359.5268,18.4924,350.2806,-1.1335,0.1,91.8,42.911,54.555
178,3.1,23.571,84.698,3.5488,21.84,CCW,0,0.0,347.5306,15.3831,339.839,-6.4003,0.1,91.6,43.617,56.624
178,3.2,21.499,83.764,3.5488,21.294,CCW,0,0.0,338.0288,12.7952,331.6312,-10.4415,0.1,91.4,44.185,58.622
178,3.3,19.403,82.952,3.5488,23.456,CCW,0,0.0,325.1934,10.5249,319.931,-8.2078,0.1,91.2,44.967,60.669
178,3.4,17.84,81.609,3.5488,21.66,CCW,0,0.0,323.1487,9.0718,318.6128,-11.7003,0.1,91.0,45.093,62.181
178,3.5,17.84,81.609,5.2589,0.0,CW,1,1.5296,323.1487,9.0718,318.6128,-1.3182,0.1,90.3,45.093,62.181
178,3.6,18.584,79.574,5.2589,17.115,CCW,0,0.0,355.5003,9.7824,350.6091,0.0,0.1,90.1,43.146,61.418
178,3.7,19.635,77.961,5.2589,19.064,CCW,0,0.0,388.0642,10.8029,382.6628,31.9963,0.0852,89.9,41.278,60.4
178,3.8,20.546,76.917,5.2589,16.628,CCW,0,0.0,412.9222,11.7383,407.053,32.0537,0.0852,89.7,39.901,59.534
178,3.9,21.69,74.914,5.2589,20.928,CCW,0,0.0,453.8061,12.9049,447.3537,24.3902,0.0885,89.5,37.711,58.531
178,4.0,22.556,72.995,5.2589,21.194,CCW,0,0.0,490.57,13.7248,483.7076,40.3006,0.0818,89.3,35.804,57.87
178,4.1,23.815,71.391,5.2589,19.863,CCW,0,0.0,529.8772,15.0845,522.3349,36.3539,0.0834,89.1,33.811,56.84
178,4.2,25.084,69.86,5.2589,20.519,CCW,0,0.0,568.914,16.5014,560.6633,38.6273,0.0824,88.9,31.863,55.844
178,4.3,25.81,68.171,5.2589,19.503,CCW,0,0.0,601.3907,17.0673,592.8571,38.3284,0.0826,88.7,30.254,55.466
178,4.4,26.985,65.913,5.2589,21.858,CCW,0,0.0,647.2922,18.013,638.2857,32.1937,0.0851,88.5,27.981,54.855
178,4.5,28.117,63.639,5.2589,21.959,CCW,0,0.0,691.1647,18.7407,681.7943,45.4286,0.0797,88.3,25.785,54.401
178,4.6,29.438,61.639,5.2589,20.135,CCW,0,0.0,733.3318,19.7542,723.4547,43.5086,0.0804,88.1,23.628,53.793
178,4.7,30.18,60.021,5.2589,21.117,CCW,0,0.0,760.3202,19.9533,750.3436,41.6604,0.0812,87.9,22.209,53.676
178,4.8,30.862,58.607,5.2589,20.873,CCW,0,0.0,782.9901,20.096,772.942,26.8889,0.0874,87.7,20.984,53.593
178,4.9,31.898,56.68,5.2589,22.148,CCW,0,0.0,813.1487,20.332,802.9827,22.5984,0.0893,87.5,19.295,53.457
178,5.0,32.944,55.464,5.2589,21.936,CCW,0,0.0,836.7825,21.0163,826.2743,30.0407,0.0861,87.3,17.909,53.069
178,5.1,34.367,53.844,5.2589,20.346,CCW,0,0.0,865.9021,21.8702,854.967,23.2916,0.089,87.1,16.099,52.597
178,5.2,35.449,52.398,5.2589,20.645,CCW,0,0.0,886.1828,22.2196,875.0729,28.6927,0.0866,86.9,14.748,52.409
178,5.3,36.646,50.298,5.2589,24.241,CCW,0,0.0,905.6275,21.952,894.6515,20.1059,0.0904,86.7,13.358,52.553
178,5.4,37.896,48.529,5.2589,19.115,CCW,0,0.0,920.7176,21.9272,909.754,19.5785,0.0907,86.5,12.194,52.567
178,5.5,38.771,47.068,5.2589,21.059,CCW,0,0.0,927.9067,21.5599,917.1267,15.1025,0.0927,86.3,11.605,52.767
178,5.6,38.771,47.068,6.0464,0.0,CW,1,0.8638,927.9067,21.5599,917.1267,7.3727,0.0964,85.6,11.605,52.767
178,5.7,41.001,46.68,6.0464,20.907,CCW,0,0.0,950.1728,24.3717,937.987,0.0,0.1,85.4,9.592,51.294
178,5.8,43.295,46.768,6.0464,20.756,CCW,0,0.0,969.6853,28.134,955.6184,20.8603,0.0901,85.2,7.444,49.514
178,5.9,45.147,45.87,6.0464,18.929,CCW,0,0.0,977.6915,29.8038,962.7895,17.6314,0.0916,85.0,6.373,48.781
179,0.0,22.546,88.164,2.031,22.669,CCW,0,0.0,292.9109,13.521,286.1504,0.0,0.1,99.8,47.013,58.031
179,0.1,21.42,89.815,2.031,18.506,CCW,0,0.0,263.2984,11.8929,257.352,-39.0012,0.1,99.6,49.011,59.397
179,0.2,20.691,91.703,2.031,21.11,CCW,0,0.0,236.1234,10.748,230.7494,-28.7984,0.1,99.4,50.972,60.452
179,0.3,19.709,93.429,2.031,18.693,CCW,0,0.0,210.6497,9.4506,205.9244,-26.6026,0.1,99.2,52.949,61.768
179,0.4,18.998,95.313,2.031,17.48,CCW,0,0.0,187.3723,8.4466,183.149,-24.8249,0.1,99.0,54.903,62.894
179,0.5,18.385,97.426,2.031,22.86,CCW,0,0.0,164.4944,7.5248,160.732,-22.7754,0.1,98.8,56.998,64.032
179,0.6,17.113,99.958,2.031,21.644,CCW,0,0.0,137.0458,6.1462,133.9727,-22.417,0.1,98.6,59.811,65.978
179,0.7,16.59,100.0,2.031,17.835,CCW,0,0.0,134.1224,5.8223,131.2113,-26.7593,0.1,98.4,60.135,66.489
179,0.8,15.622,100.0,2.031,23.846,CCW,0,0.0,129.3207,5.2737,126.6838,-2.7615,0.1,98.2,60.678,67.413
179,0.9,15.117,100.0,2.031,20.21,CCW,0,0.0,126.8285,5.005,124.326,-4.5274,0.1,98.0,60.966,67.896
179,1.0,14.159,100.0,2.031,21.881,CCW,0,0.0,122.1441,4.5279,119.8802,-2.3578,0.1,97.8,61.519,68.812
179,1.1,13.659,100.0,2.031,14.337,CCW,0,0.0,119.7206,4.2948,117.5732,-4.4459,0.1,97.6,61.812,69.29
179,1.2,12.198,100.0,2.031,21.189,CCW,0,0.0,112.7302,3.6717,110.8943,-2.3069,0.1,97.4,62.681,70.69
179,1.3,12.198,100.0,4.5881,0.0,CW,1,2.7017,112.7302,3.6717,110.8943,-6.6789,0.1,96.7,62.681,70.69
179,1.4,12.055,98.37,4.5881,21.432,CCW,0,0.0,122.4944,3.8006,120.594,0.0,0.1,96.5,61.477,70.384
179,1.5,11.803,96.786,4.5881,19.562,CCW,0,0.0,131.774,3.8659,129.841,9.6997,0.0953,96.3,60.399,70.233
179,1.6,11.636,95.402,4.5881,20.278,CCW,0,0.0,140.4539,3.9337,138.487,9.247,0.0955,96.1,59.441,70.078
179,1.7,11.508,94.179,4.5881,17.521,CCW,0,0.0,148.459,3.993,146.4626,8.646,0.0958,95.9,58.595,69.944
179,1.8,11.435,92.531,4.5881,19.943,CCW,0,0.0,160.2223,4.1034,158.1706,7.9756,0.0961,95.7,57.412,69.7
179,1.9,10.473,89.681,4.5881,21.063,CCW,0,0.0,175.0369,3.8813,173.0962,11.7081,0.0943,95.5,56.009,70.198
179,2.0,10.415,88.088,4.5881,19.406,CCW,0,0.0,187.0307,3.9445,185.0585,14.9256,0.0928,95.3,54.933,70.054
179,2.1,10.081,86.588,4.5881,18.616,CCW,0,0.0,196.127,3.8678,194.1931,11.9622,0.0942,95.1,54.15,70.228
179,2.2,9.828,84.12,4.5881,21.471,CCW,0,0.0,213.6758,3.8399,211.7558,9.1346,0.0955,94.9,52.706,70.293
179,2.3,9.873,82.64,4.5881,17.168,CCW,0,0.0,226.1771,3.8903,224.2319,17.5627,0.0916,94.7,51.726,70.177
179,2.4,9.773,81.116,4.5881,16.114,CCW,0,0.0,237.6711,3.8648,235.7387,12.4761,0.094,94.5,50.856,70.235
